,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
69_10.01.06.001,1.1823343,1.200129,1.3777268,-1.5138874,1.3044268,-2.2808385,1.966661,-2.100558,-0.90769,-0.07596074,1.6343434,0.9203259,-0.7051524,1.1627249,-2.2546408,-2.0637124,0.34611422,1.5767016,0.29149702,0.2881149,-0.108986974,-2.493614,-1.5016248,-0.15781093,-0.8378505,-2.1524978,1.4805775,0.28231546,-1.6767681,1.8167856,0.1419181,0.16417372,0.7130528,1.1735705,1.1233767,-1.3709139,-2.4952507,1.3778207,1.1699736,1.4613063,-1.6293895,-0.3570966,-2.0172408,0.98882157,-2.451354,-2.5290186,1.4872667,0.689398,-0.1879211,-2.177087,1.4207327,2.71994,1.0543526,-1.0224555,-0.24354136,0.5852877,0.833897,-1.2531734,-1.5584631,1.8684433,1.8299282,-1.1691082,2.378817,0.6573152
69_23.04.02.001,0.9442971,-0.8332582,1.330023,-0.2729522,1.1863053,-2.101182,0.8170991,-1.766577,0.30717197,-0.05508679,2.4493709,1.8380158,1.4471215,-0.08900261,-2.397456,-1.3255403,0.05063036,0.42515373,-2.4893634,-2.5133207,-0.81014794,-2.9880228,-2.2223215,-1.180573,-0.8155917,-2.3345072,1.8271873,1.199939,-1.5209471,1.578255,0.37662053,0.030976668,-1.2218072,2.3575227,0.97483784,-1.9598519,-3.5664768,1.6694024,-0.26696244,2.5281787,-2.024506,-1.4527509,-1.3811607,2.097137,-2.1214712,-2.6488552,0.7773653,-0.29425955,-0.90003467,-0.4577092,0.03059733,2.560519,1.3848177,-3.1825113,0.619136,0.628793,1.4067037,0.2757721,-1.6301235,1.2745106,3.100299,-1.3344308,3.0259986,0.64377767
70_10.02.01.036,-0.69001013,-0.5518683,-0.23601323,-0.21124706,-1.3235719,-0.022967644,0.45267814,-0.15453546,0.40409476,0.53284883,-0.37928838,-0.44777024,-0.17312297,-0.5005559,0.7427421,-0.09322308,0.74475014,-0.10575971,-0.89806706,0.16449152,-0.7573994,-0.45720935,0.20386839,-0.65088844,-0.46143836,0.03014493,-0.122709125,-0.80775136,0.36174843,0.17104727,0.5164539,-0.20535706,0.8861996,-0.40088153,0.8556079,-0.44688165,-0.069161125,0.16506808,-0.012978978,-0.04441592,-0.2452693,-0.8631479,-0.52322876,-1.0475843,-0.335595,-0.21125823,0.3186587,-0.44852862,0.65843135,-1.0440669,-0.17762452,0.7107907,-0.98258346,-0.17635435,-0.20119224,-0.872901,0.2595252,-0.087291844,0.7910298,-0.123511806,-0.25662732,-0.61976475,-0.16812849,0.2476726
70_23.03.14.002,-1.4414821,1.0196269,0.20428844,0.45295817,-0.9056115,0.10331936,0.816033,-0.029589258,-0.39658037,2.332993,-0.73709273,-0.55943954,0.07525873,-1.2197902,-1.1001663,-0.16447903,-0.97886306,0.25699472,1.2403831,-0.06677738,-1.5381768,-0.46952838,-0.01962497,1.0726948,0.024285167,-0.01959081,-0.7612767,-0.27559775,-0.3380212,0.25125933,0.60300803,-1.1080043,-1.1268716,-0.9440781,1.0967127,-0.10418492,-0.44381246,-1.1541212,0.10489339,-0.68305206,-0.46060997,0.6818718,0.7052848,1.9336258,-0.7953019,-0.4245507,0.555099,-0.3459108,0.7397858,-0.96654034,-1.4886255,0.81009644,-1.7506149,0.28538394,-0.28498685,-0.20934328,2.007056,0.7811466,1.5769858,0.64624095,-0.852129,-1.2717109,0.096527986,-0.35680723
71_13.13.01.001,2.1556015,1.0914013,2.6856692,-0.28687435,1.0932817,-2.373305,1.618234,-2.7950218,-2.2664907,-1.0377934,1.1154857,0.72861767,1.4620761,1.5310359,-1.3623741,-1.4258133,1.7736474,1.8045266,-0.25421095,-0.11330509,-0.079939365,-3.08894,-1.2316495,-0.14984709,-0.9220793,-2.4653668,1.3398852,1.5956978,-1.6075529,3.0906672,0.3930764,0.44350302,-0.22014225,1.5165218,3.151884,-2.5631297,-2.8031054,3.227487,0.0064350367,2.1092885,-2.0554938,0.5691931,-2.298002,2.5808227,-2.2167509,-3.049395,0.49520016,0.52453876,-1.9515266,-2.0209363,1.6653308,2.7495012,1.2790736,-3.059947,0.89820564,2.8384213,1.5682853,-0.3680095,-2.692047,2.1143405,2.3350108,-2.6633806,2.8600788,-0.032817483
72_08.02.03.013,0.99234253,2.4915175,1.5317123,-1.106193,-0.011021435,-1.8382661,2.0004082,-2.910839,-1.3432014,1.6751894,1.4823022,-0.015485793,-0.30482212,0.46530247,-2.3724806,-1.7963568,1.4788349,0.20776923,-0.3949049,-0.6800191,0.5569775,-3.1188345,-2.6027458,0.14716458,-1.5181751,-2.0355468,0.5166473,-1.3761606,-2.0443575,1.3286853,1.2121239,-0.32856366,2.1610444,1.8369454,1.2943848,-2.2112188,-3.0827024,2.3842127,1.6938787,2.0927453,-2.7370741,1.0337378,-2.496991,0.95207095,-3.0594168,-3.1906831,1.3821857,-0.89094543,-1.9726015,-2.7489486,0.067870736,2.9931238,-0.25347054,-2.3590064,-1.3958837,0.4162485,1.7686105,-1.4155438,-1.5769937,2.4267645,1.7769448,-1.5985988,2.1579719,1.1475867
72_12.07.03.014,0.5882094,2.9836385,2.4014797,-0.48067886,0.58206797,-2.0495894,0.97776234,-3.728461,-0.7084789,3.9888034,2.6678998,-0.11550751,0.32231748,-2.0612912,-3.1686523,-0.3545438,0.8024028,-0.566727,-1.0187999,-0.21575888,0.5375843,-2.9626389,-2.4909031,0.95206034,-0.8070079,-3.1043088,-0.20572662,-1.1499951,-2.4048152,0.6654794,-0.030575901,-1.7644846,0.4550941,0.8999469,1.9858308,-3.5621,-3.9948099,0.96391964,4.5387306,-0.089361906,-1.7637264,1.0547229,-2.8894687,0.77712226,-3.6215556,-3.3970704,1.93105,-2.3593812,-3.4946108,-2.5938766,0.41034055,4.1902847,-0.92015076,-1.6005411,-1.5887887,1.8896952,4.6729507,0.0048698187,-1.5314586,3.0517528,2.5516949,-1.5844159,2.3751035,0.3475563
72_23.03.12.007,-0.28129745,2.105196,3.887219,-2.1244652,-1.9055083,-1.732039,2.011661,-2.236273,-0.73075646,2.0761583,1.3541996,0.38420236,0.69731575,1.3993559,-1.5957264,-1.9885283,1.0329404,-1.3071975,-2.4055738,-2.4785848,-0.84497964,-2.7459826,-1.978851,-0.033359557,-2.3798676,-1.4882385,1.1897962,-1.9515269,-0.86970603,0.90848017,1.9906256,-0.8692994,1.6722859,1.2485919,3.0662203,-2.4135265,-3.0738091,1.8742281,3.27056,2.5050883,-4.0012546,-0.12991023,-3.5822306,0.37924963,-3.929648,-2.9065318,0.4985204,-0.79345894,-0.87209404,-4.0292306,-1.3226902,2.6052842,-2.071276,-2.892689,-1.3398924,0.3142892,2.215553,-0.9118722,-1.1593034,1.1540183,1.9053304,-1.4920337,1.747922,2.0168972
73_16.04.03.003,-1.3956923,-1.0896485,-0.43260813,0.5875698,-0.2904292,0.99308276,-0.8624549,0.9792928,0.16142759,0.47398004,-0.97218287,-1.2019255,1.0145807,-0.3220895,0.5312437,0.28741902,0.8766552,-0.68540835,-0.48504704,-0.21190357,0.40737155,0.46511567,1.2339959,-0.074227005,0.316026,0.60061526,-1.0825803,0.023875553,1.2259862,0.16852683,0.22282553,0.18810463,-0.929807,-0.4019811,-0.35354537,0.9866921,0.3533749,-0.43838447,-0.48629674,-0.79232997,0.27551466,0.7973176,1.1286793,-0.48667893,0.57044595,0.9401363,-0.84960407,-0.46218386,0.11006701,0.831337,-1.1350865,-0.94029415,-1.1044234,0.3985614,-0.7886121,0.22220874,-0.15664303,0.7926104,0.6786639,-0.9193634,-1.0312206,0.5163847,-0.74488676,0.15938431
73_21.11.01.007,-1.7728757,-0.9671617,-0.61858726,1.317864,0.08645737,0.9870441,-0.9776581,0.60788774,0.07294124,0.79522157,-1.0481771,-1.847934,1.1159642,-0.561148,0.85860175,1.3415279,0.27359807,-0.38094026,-0.9289693,0.83297646,1.2020466,0.718727,1.0050504,-1.1791732,-0.12001744,0.6292454,-1.8179517,-1.060506,0.5834478,0.09196764,-1.2486188,0.12629989,-1.1659753,-1.7813629,0.59713733,0.268475,0.6740838,-1.9324483,-0.60737556,-0.49392956,-0.031059086,1.3622103,0.82022107,0.54294026,0.46666023,0.66085196,-0.8880477,-0.61938465,-0.7996116,1.0590609,0.044234097,-0.8793634,-1.4504616,0.86045307,1.0628481,1.9001379,-0.11846194,0.60123706,0.83505535,-1.5959609,-0.91630954,-0.4881551,-0.64343303,-0.044823587
73_24.07.03.014,-1.855617,1.1623907,-1.163944,1.5924402,-0.5564269,1.1570475,-1.7646152,-0.11338526,-0.16075915,-0.60981905,-1.3618892,0.052166462,1.4883265,-0.74932456,-0.43885183,2.894753,-1.550812,0.34681952,-0.85743886,2.244771,-0.37710357,0.89406735,1.7094997,1.2053535,-0.78546494,-1.5592802,0.24520922,-0.9457976,0.83419454,-0.9417844,1.0299047,0.76915646,-1.3265344,-2.430295,-0.8022921,0.3675845,-0.23054445,-0.61123693,-0.26922894,-1.114278,0.3360462,-0.6962076,0.72029924,-1.9528942,0.39838192,1.0740898,-0.6729299,-0.68776536,-0.6316878,1.9348681,-1.1339481,-1.0094259,-1.0408404,0.14117587,0.48614073,-0.20010197,0.5928128,0.94397455,-0.60384434,-1.1608088,0.13905048,-0.6373443,-0.14176935,1.5357261
74_06.09.06.002,1.0986025,-0.51576066,0.93224746,1.4549124,2.2087588,-1.9281116,1.089556,-1.5178287,-0.8948996,0.92753255,0.36116236,0.9798042,-0.36510333,1.5650635,-1.0325649,-1.4793841,-0.002488345,2.2193937,0.61826575,-1.2558051,-0.7995758,-2.2598724,-2.973093,-1.2937396,0.387577,-1.0318263,1.0635135,3.2408085,-1.4254425,0.8562913,-0.93004596,-2.1115334,-0.84684294,2.2433481,1.3632534,-0.1999346,-2.1968477,0.3044188,-0.63078064,1.3063557,-0.36139476,1.4023104,-0.32298204,1.7278757,-2.4239926,-2.696618,1.4957929,0.32218468,-0.056993134,-1.8414966,0.9650069,2.07201,1.4644434,-1.70873,0.69005793,1.9954398,-0.8293285,-0.71070826,-0.9354423,1.9320436,1.8793447,-0.92839164,1.606544,-0.36525017
75_08.01.03.056,1.0383303,0.27235192,1.3967037,-1.3295951,2.0343115,-1.8630357,2.1975598,-1.6332917,-1.3859612,0.31910443,1.3071321,1.93601,-0.98250794,0.8285583,-1.3955076,-2.6502514,-0.44267133,1.8789651,-0.08459175,-0.8768959,-0.9662449,-2.5139883,-1.2366202,-0.9123733,-0.67343116,-1.1207619,1.7521645,1.2427633,-1.5481807,1.0681443,-1.2227234,-1.7814206,1.4266298,0.99195635,1.6909719,-1.4359514,-3.0307508,0.67637527,0.83138204,1.7981452,-0.9874405,-1.7796862,-2.3829613,-1.0649667,-2.947031,-2.810678,2.018007,0.8615579,0.19324294,-2.0253863,1.907311,2.247346,1.4797692,-1.2082945,1.4139211,0.70937675,0.7317633,-1.7639239,-1.1281408,1.6434777,2.5111823,-0.47103167,2.2704024,0.79330146
76_18.07.02.003,0.2670539,0.68201125,0.95412314,-1.5493488,0.047258258,-2.7885118,2.5954823,-1.2015507,-0.33640915,0.4279394,0.8685081,1.6035645,-2.756714,2.097158,-2.381794,-3.047039,-1.0790915,2.0382373,-0.10643661,-1.1924038,-1.852063,-2.790491,-2.2478259,-1.4534322,-0.777272,-2.3147492,1.8862029,0.40995163,-1.9937363,1.1707082,-0.7541749,0.9081102,0.6482026,1.9622916,0.20019013,-1.229506,-3.4193394,0.019688368,-0.1117813,1.7398525,-2.3913803,-1.0977762,-2.399306,2.23989,-3.4927497,-3.3048866,2.6861155,1.3818772,1.3290961,-2.4807227,0.6009035,2.9029102,1.8648334,-1.9814241,0.18857387,-0.17431247,-0.4391341,-1.985129,-0.8629078,1.55485,1.8965197,-0.13046354,2.9870415,0.41188568
76_21.07.03.004,-0.92335844,0.63091826,1.1692479,-2.011514,-0.59861946,-2.990045,1.6669465,-2.1040199,0.70374125,-1.5318419,1.9514457,2.8325653,-0.8936877,1.4103761,-1.1441805,-1.8602874,0.61536044,2.729062,-3.3131478,1.3765736,-0.12678337,-3.6303506,-1.9908719,-1.1046844,-1.7271177,-3.084536,2.7043226,-1.1733681,-0.9995033,1.582547,-1.2256083,3.8444796,-1.3128524,2.0264552,0.22612262,-1.8295236,-3.8112905,0.37773138,-2.1349545,2.2998338,-0.61613107,0.08952282,-2.4075751,1.2949346,-3.9240274,-3.1894603,2.4608727,1.523195,0.67971486,-2.8631027,-0.40190828,2.0841691,0.76003766,-3.2006102,-1.3076706,0.25816613,-0.5388144,-1.8722098,-0.34878945,2.051361,2.4903865,-0.016061738,3.1986666,-0.10228494
77_08.01.09.003,0.06641948,-0.39550534,0.07291347,-0.23504347,0.31832406,-0.8301387,1.1412976,-0.058046013,-0.39886546,-0.9799328,-0.27939105,0.064727545,-1.9274546,0.6536666,-0.04259464,-1.2186713,0.064400434,0.9704297,0.26845253,0.7453134,-1.0393918,-0.83444136,0.0022922754,-1.0220243,-0.21982348,-0.7443535,0.41074777,0.5369246,-0.15683714,0.6225695,-0.53059965,0.91874826,0.77077013,0.6917088,-0.097295895,0.22605418,-0.7893085,0.36816657,-0.907203,0.6606375,-0.28191465,-1.2376887,-0.12502784,-0.18212098,-0.64924663,-0.58038926,1.026118,0.96679384,0.9685401,-0.6066713,1.3239086,0.6597534,0.8384909,-0.3967475,0.9843731,-0.29142806,-0.5182486,-0.96398395,-0.4335616,0.42542788,0.032189593,-0.17252871,0.97947925,0.007291168
77_14.03.02.012,-0.4610671,0.02554731,-0.24123803,-0.72382593,0.876534,-0.6658006,1.1025586,-0.37572813,-0.49426177,-0.8640934,0.21155068,0.10196701,-1.0450703,1.2387056,-0.07912928,-0.94112945,-0.22565207,0.11898512,0.55327594,-0.6780791,-1.1980689,-0.7056948,-0.4804411,-1.1377985,-0.04829988,-0.46798542,0.65091443,0.36274418,-0.19000582,0.0070688725,-0.025227606,0.28602117,1.3892148,0.9887925,-0.61290926,0.15660304,-0.8740498,0.34959394,0.2672955,0.8096043,-0.52511483,-0.57590437,-0.62026054,-0.36250764,-1.2104783,-0.8605324,0.6579168,0.6037441,0.32845086,-0.68160784,0.8107972,0.25615942,0.26323318,-0.4679782,1.1322372,-0.51629007,0.24896774,-1.0351375,-0.13954955,-0.16130203,0.6983378,0.20441428,1.083549,0.06907053
78_13.07.03.009,-0.69280076,-1.2094247,-1.0180577,-0.077080905,0.8836061,1.3398639,0.64863294,0.9620584,-0.69777215,-0.5153878,-0.5390999,-1.7742171,0.3475024,0.1757889,0.95311534,0.14714435,0.7965275,-0.65658027,0.62993073,0.056701243,-0.32478076,0.17064214,0.34795776,-1.8976102,-1.1618929,-0.1595459,-0.5815393,0.25530624,0.46403053,1.1146427,0.5808724,0.8895792,-0.2501874,-1.0620631,-0.7138385,1.0629017,-0.072760105,-0.3665616,-0.223275,-0.27474943,-0.7141026,-0.7904327,0.35522908,0.57447386,0.11355096,0.41569504,-0.8532455,-0.6239255,-0.7911318,0.44239044,0.48381087,-0.96505445,-0.53883624,0.320289,1.3693804,0.21213624,-0.22097978,0.6576499,0.15266292,-1.0836511,-1.0795802,-1.1399909,0.2997193,0.9419296
79_06.08.02.004,0.03652799,1.1854033,-0.28503606,1.5856229,1.1715655,0.59734464,-0.57391274,-1.1676834,-0.8480004,-1.3972393,-0.3525653,0.9332948,0.16148052,0.103909075,-0.18962818,0.9114007,-0.2618441,0.4394136,0.039034784,-1.2825001,-1.7754312,-0.40294337,1.0555576,1.1785171,0.63016856,-2.039689,0.7715567,0.7405246,0.7481726,-1.375472,1.5619836,0.1522488,0.0042429864,1.4607747,-0.7185869,0.18887275,-0.9948061,1.1918366,-0.665339,-1.0054338,0.9018621,-1.6348921,0.41588408,-0.9358034,-0.4280598,-0.43626258,-0.41904545,-0.7918829,-0.8367138,0.6616976,-0.3310578,-0.07412897,1.1567543,-2.1366487,-0.46890306,-0.80327463,0.4179012,0.78076583,-1.7757683,-0.28360102,0.75401175,0.5080998,0.6210451,0.47264573
80_01.02.01.001,-0.30681562,-0.80525887,-0.14533323,-0.820974,1.7541366,-1.1589265,1.5992241,0.010333598,0.99204266,-0.20279765,1.3537282,1.3481364,-1.1335801,0.35871106,-0.16457516,-1.4897434,-1.3690993,1.2294142,0.15850902,0.5801916,-0.6122927,-0.6227796,-1.4302304,-0.99141955,1.0780429,-0.17800552,0.9052757,0.4492851,-0.38499254,0.42652717,-0.9670732,0.19144517,-0.81306714,0.13179109,-0.28335798,-0.45360982,-0.8430291,-0.47308517,-0.9441557,1.0044373,0.60102534,-0.45696217,-0.13742799,0.63762605,-0.8664307,-1.1641351,0.9665069,1.7289183,1.3253024,-0.36963508,1.0445759,0.69737375,0.9930668,0.049261242,1.0080959,0.24787182,-0.54309165,-0.8747909,0.22158478,0.8012905,0.73445714,0.78825647,0.9607108,-1.2136234
81_11.01.12.006,-1.1236427,-0.9287643,0.25043094,0.6387724,-0.8122822,0.44091916,-1.0013436,0.8434559,0.58765763,0.21008803,-1.0651196,-0.9843016,0.513953,-0.45446903,0.5914638,0.93237257,0.5063303,-0.5464705,-0.7502187,0.036908716,0.20006925,0.30775565,1.4373655,-0.07476281,1.306859,0.509061,-1.0189639,-0.29977548,1.2879903,-0.85309553,-0.6635405,-0.19269139,-0.4649316,-0.17726487,0.35107315,0.24952054,0.3982399,-0.536716,-0.8037981,-0.49505883,0.46410608,0.8747064,0.69681334,-0.2820548,0.37973076,0.69240177,-0.7422297,-0.5494675,0.45544887,0.79282475,-0.67719775,-0.722206,-0.44263506,0.4047753,-0.37206244,-0.061315775,-0.93062675,1.1139851,0.68871194,-0.5617513,-0.6248666,0.48014125,-0.72788554,-0.74951637
81_23.11.02.011,-1.3178566,-2.2796168,0.29635936,0.73458385,-0.8531511,-0.00203228,-0.40574193,1.2190158,1.1304246,-0.4824128,-0.49562395,-1.4386429,2.5746627,-1.5594102,0.58046556,0.40514296,0.28400135,-1.5135627,-0.99795645,-1.1635063,-0.050913334,0.084543884,0.9097291,-1.42222,1.0350769,0.66674423,-1.5132359,0.41284615,1.1693871,-0.26405513,-0.12427271,-0.37940946,-1.1796156,-0.09034234,-0.08817041,0.24007362,0.5253511,-0.6317634,-0.5230497,0.025051326,-0.62730175,-1.1101326,0.65005237,0.32582152,0.36046416,0.68083435,-1.1501086,-0.40677983,-0.46365166,1.003329,-1.0692384,-0.1521078,-1.4432544,0.4407587,0.5312777,-1.0240226,0.2970835,1.9163709,1.4472835,-0.6377145,-1.05688,-0.70728445,-0.10939127,0.24667257
82_06.07.01.001,0.86643577,-1.2339249,0.5786377,-1.3362069,2.7857828,-2.636324,4.0692363,-0.5878447,0.25904703,-1.4833019,0.97730356,2.8905525,-2.9786632,2.6784673,0.096408725,-3.4451952,-1.2874651,3.3530743,1.094449,0.88031125,-2.1863194,-2.6032538,-4.1078186,-3.8892531,0.2743712,-2.33564,2.47228,3.1364186,-2.133099,1.218013,-1.9181464,1.171396,-1.9706225,1.6360847,0.12266445,-0.13182777,-3.3013005,-0.79064053,-1.0914693,2.229461,0.45101687,-1.930773,-1.2282567,1.150698,-3.208962,-3.0173829,2.8152156,2.9344945,1.6848261,-1.6738905,1.7936525,1.8271068,2.1399412,-1.155156,2.8422174,1.0422586,-1.0349375,-2.5750604,-1.127717,2.149312,1.9357173,-0.85054046,2.7665029,0.91479325
82_24.07.05.001,-0.27330616,-0.7039984,2.2559924,-2.2409596,3.1096888,-1.9463625,2.0895376,-1.8000147,0.14098184,-2.0015113,1.4427722,1.6739181,-3.9661617,1.326793,-0.3976388,-2.2598534,-2.9711523,3.8067284,-0.5375712,4.2172713,-1.335673,-3.210517,-3.2153049,-1.5390395,-1.9810407,-2.2428696,1.9518275,0.6752266,-2.547044,2.0526454,-2.7583737,-0.80502915,-2.5066142,1.4541187,1.4872038,1.7103821,-3.0420372,-2.3614116,-1.7706473,2.4898396,0.159015,1.5513439,-0.97852385,1.3186237,-3.9036443,-3.284834,3.6363254,2.4548826,1.9253695,-2.2645595,2.357811,0.89073694,1.581562,-1.7343426,1.6762733,2.065833,-2.7482831,-3.4338377,0.13273391,1.8844373,2.116221,-0.36434433,3.431081,-1.0961294
83_06.10.02.012,-0.5307672,-0.17550766,0.54326665,-0.36050123,0.13456732,-1.2914957,0.38401496,-0.8517191,0.25129294,-0.43359768,0.28720468,0.6954156,-0.069920555,0.2099247,-1.8554226,-0.78847086,0.33696914,-0.31095046,0.027778566,-0.76734465,-0.03611356,-1.5700705,-0.85599816,0.45716292,-0.39963752,-0.23732972,0.7531481,-0.055131584,-0.89334005,1.110493,0.1420384,-0.6554407,-0.08106673,1.6542037,0.18361712,0.32968903,-1.1151925,-0.21659914,-0.08023322,1.5699208,-0.873191,0.17230909,-0.11878076,1.0280166,-1.115814,-1.3788329,0.8235607,0.39139694,0.20217814,-0.66265035,-0.9972809,0.96978664,0.3395392,-0.25979656,-0.67745817,0.011313736,0.3358696,-0.4583572,0.45112067,0.25947553,1.0912168,0.1090621,1.2053498,0.61976206
83_12.02.02.015,-0.8061591,1.2814615,-0.33470595,0.5076694,0.75947106,-0.7182627,1.6858578,-1.2920121,-1.5333985,-0.3344317,0.13799223,0.42333078,-0.6897059,2.1388564,-1.063687,-0.19852602,-0.40197694,1.0936534,-1.813298,-0.35607857,0.66133493,-0.49700272,-2.5296724,2.1137838,1.0271258,-2.6210907,0.61438406,0.16736203,0.1816836,0.0668484,0.94952047,-1.0304134,-1.0271294,0.7883138,-0.22110307,-1.0400428,-1.6615092,0.58421385,1.1915005,0.5201497,-0.46745646,1.4544688,1.1523737,0.3062681,-1.78563,-1.5519209,0.41917634,0.54446596,0.11633955,-0.76904213,-0.537705,1.3544197,1.8511448,-1.5315968,0.010281026,2.3428082,0.11704561,0.5445992,-1.582828,1.0045449,0.7193731,-0.39899048,0.65465415,0.028897937
83_18.04.01.004,-1.1509451,-0.24980578,1.892026,-1.322703,0.76669025,-1.6629989,0.7570369,-0.6222194,0.8394306,1.5481353,0.59488624,-0.8981261,-2.4686067,-1.3259537,-0.67582583,0.19346452,-2.35742,0.93385553,-1.0165806,-0.17104849,-2.6471267,-1.7117727,0.11545193,0.3487407,0.78519636,-1.2448214,0.6347785,-0.8645241,-0.6207588,-1.4238787,-1.1076758,0.84094626,-3.063644,1.5530769,0.9510567,-0.66445154,-1.5442278,-1.0032647,0.8805695,-1.4583403,0.090044916,0.5456672,-0.33439797,1.0791268,-1.447232,-1.0379112,1.4095595,0.13924849,-0.11983329,-1.4608561,-1.624654,1.1269847,-1.3571007,-0.7176642,-1.2866781,0.5465486,0.4086403,-1.9212667,-0.52345026,1.6262589,0.79359305,0.3923523,1.3720032,-0.73324853
84_02.11.04.003,1.0260026,0.4203158,2.0386147,-0.83112776,1.638025,-2.5508523,2.3603575,-1.3921987,-0.02371592,-0.86509395,1.0668776,1.7232412,-0.34066665,2.727214,-1.404762,-2.5577953,-0.098474056,2.633376,0.29414338,-0.82355905,-0.027058877,-2.2878504,-1.9114189,-1.6411543,-0.1374777,-1.2567226,1.8321886,1.4899955,-1.6621547,1.9218587,-1.2604502,-0.2735107,0.5101398,1.7468909,1.463647,-1.3273804,-3.21249,0.6537472,0.39858463,2.6456664,-0.51326525,-0.7133628,-1.8398283,1.8999844,-2.8486881,-3.115316,2.1467872,2.3553033,0.52543354,-1.784468,1.3767631,2.1273222,1.6628821,-1.3344281,1.223922,1.5548217,-0.27251512,-1.4296023,-1.1890785,2.0168374,2.4490354,-0.41127273,2.3419666,0.75880814
84_15.03.02.006,1.190799,0.75220126,1.5377085,-1.0284272,2.087069,-2.5973089,1.988068,-1.1206166,0.71779954,-1.4936306,1.4991307,1.9315443,-0.31610066,2.101113,-1.3533524,-2.3476973,-1.0994145,2.1494415,-0.28772545,-0.30369422,0.46386427,-2.28716,-2.147918,-1.2431691,-0.62410295,-1.505626,1.9312367,2.0646086,-1.5634784,2.3011818,-0.23469996,0.020541102,-0.98679376,1.3932813,1.1586869,-0.82693255,-2.8827548,0.33657366,-0.4962468,2.6154907,-0.82057935,-0.29375935,-0.781257,2.502881,-2.2691996,-3.0551724,1.9254756,2.8518662,1.0203297,-1.3173019,1.3133096,2.0239856,1.8602061,-1.0989666,1.2207105,2.6493676,-0.35629424,-0.39719462,-0.82493883,2.2180004,1.9286251,0.028788358,2.2809737,-0.32768038
84_22.12.02.004,0.41263384,1.6328015,1.8017043,-1.9825822,1.4362972,-2.9560046,2.1433794,-2.23071,1.8476549,-0.11755234,3.4256983,3.4165878,-0.9927281,1.8620379,-1.4830759,-1.6313608,-0.67938316,1.3715882,-0.78962094,-2.404653,-1.3760017,-2.522761,-2.5207596,-1.4171555,1.105386,-2.934187,2.3342023,2.6352086,-1.7347121,-0.19733095,0.46118808,1.2756433,-0.29092506,2.0127964,-1.7432203,-1.6876049,-4.707167,-0.13021022,2.2453797,1.7200553,-0.08859962,-0.97653425,-2.2974756,0.7816982,-4.3742266,-4.0299087,1.5721695,1.1790946,0.4071086,-1.9733729,-1.2304754,3.07158,2.3019474,-2.0918565,0.13453972,0.5857015,1.5393844,0.092422724,-1.4764407,2.9452865,4.4417763,0.17465797,3.0402355,0.7842626
85_12.02.05.036,-0.64919597,-0.5084783,1.0239058,0.16253299,0.50518966,-1.625778,1.37095,-0.4705819,-0.6889744,0.8264813,-0.5840689,1.0260409,-0.7789176,0.96245235,-0.6415398,-1.1339805,-0.9638868,1.9585586,0.66293484,-0.21011445,-0.7788001,-1.3722281,-0.45666713,0.15983367,1.2748524,-0.38302535,0.97592056,1.5636406,-0.76157546,-0.28083915,-1.2866687,-1.825031,-0.8185458,0.8865281,1.0453072,-0.4195161,-1.1529045,-0.9037862,-0.90272516,0.9010968,0.32662877,0.81585765,0.25573185,0.6593476,-1.5963895,-1.0408282,1.0297621,1.4945642,1.4383817,-0.8512659,-0.20549875,1.1143855,0.6298841,-0.62026405,0.68123436,1.0159254,-1.2360225,-0.9756651,0.40459773,1.1332518,1.0905781,0.056174263,1.0888824,-0.7674066
85_24.07.01.053,0.009704443,0.98869175,-0.19436294,0.42718017,2.2950156,-1.2347293,0.15896773,-0.6250903,1.6252573,-3.081518,1.9857645,0.9901985,-2.357061,0.232809,0.91907203,-0.7935365,-0.7102563,1.9639976,-0.7457302,1.7659451,-3.287879,-1.1798232,0.12472659,-2.5679848,0.40376678,-3.1282036,1.6073618,0.9447975,-0.52122533,0.8090811,-0.8124734,4.7650037,-2.4226851,0.3268035,-1.5074046,1.2137258,-2.0856628,-0.16859542,-1.8564396,1.2520353,1.6544956,-1.5125959,-0.5908494,-0.09570181,-1.2516941,-1.749172,0.9852493,0.30476344,0.17168087,0.16080797,1.6148217,0.46363685,1.4363214,-0.84463096,0.5077697,-0.4529579,-0.4989048,0.237284,-1.7989252,0.9769479,1.7155198,0.45896143,2.4180865,-0.23520139
